ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KC488PO24N000355","행사","행사","제8회 겸재문화예술제","서울특별시","강서구","1150010500","마곡동","1150060300","가양1동","115004145407","서울특별시 강서구 양천로47길 36","07522","다사415527","126.8384114","37.5722208","겸재정선미술관+어울림공원+궁산근린공원","2024-05-10","2024-05-11","전국사생대회+청소년문화예술제+체험마당 등","강서문화원(겸재정선미술관)","서울특별시 강서구",,"02-2659-2206","https://culture.gangseo.seoul.kr/",,"2025-01-06","3150000","서울특별시 강서구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000356","행사","행사","2024년 우장산 그린 페스타","서울특별시","강서구","1150010300","화곡동","1150061500","우장산동","115004145432","서울특별시 강서구 우장산로10길 112","07684","다사419502","126.8423002","37.5498955","우장산축구장","2024-05-18","2024-05-18","체험 및 부대행사+버스킹 영화상영 등","서울특별시 강서구","서울특별시 강서구","서울특별시+강서구의회","02-2600-6634",,,"2025-01-06","3150000","서울특별시 강서구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000357","행사","행사","오구오구 어린이 버스킹 시즌2","서울특별시","강서구","1150010300","화곡동","1150059000","화곡본동","115003005069","서울특별시 강서구 화곡로 234","07679","다사421498","126.8453351","37.5460958","꿈돌이어린이공원+골말어린이공원+필마공원+천사어린이공원+봉제산근린공원태양광장+모태어린이공원+화곡3주구어린이공원1","2024-05-24","2024-07-05","다양한 공연 및 부대행사","서울특별시 강서구","서울특별시 강서구","강서구의회","02-2600-6634",,"축제기간 중 매주 금요일 운영","2025-01-06","3150000","서울특별시 강서구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000358","행사","행사","강서문화예술페스티벌","서울특별시","강서구","1150010300","화곡동","1150054000","화곡1동","115003000009","서울특별시 강서구 가로공원로 195","07719","다사414488","126.8375922","37.5375141","강서아트리움","2024-07-12","2024-07-14","공연+전시 및 체험부스","서울특별시 강서구","서울특별시 강서구","강서구의회","02-2600-5315",,,"2025-01-06","3150000","서울특별시 강서구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000359","행사","행사","2025 강경 문화유산 야행","충청남도","논산시","4423025026","강경읍 중앙리","4423025000","강경읍",,,,"다마566961","127.0176371","36.1616489","강경근대거리","2025-05-30","2025-05-31","유서깊은 논산시 강경읍을 배경으로 밤의 매력을 느낄 수 있도록 기획단 국가유산 야간체험 행사","충청남도 논산시청","충청남도 논산시청","국가유산청+충청남도청","041-746-5644","https://www.nonsan.go.kr/ggfestival/","김대건 순례길투어, 국가유산 해설, 시네마극장, 토크콘서트, 물길 퍼레이드 진행","2025-01-22","4540000","충청남도 논산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000360","행사","행사","의견문화제","전북특별자치도","임실군","5275035521","오수면 오수리","5275035500","오수면","457503276058","전북특별자치도 임실군 오수면 충효로 2096-16","55953","다마848277","127.3326779","35.54520247","오수의견공원","2025-05-03","2025-05-05","반려동물 패션쇼+반려동물 토크쇼+반려동물 참여 및 체험프로그램+반려동물 산업박람회","의견문화제전위원회","의견문화제전위원회","전북특별자치도 임실군","063-642-5292",,,"2025-01-22","4761000","전북특별자치도 임실군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000361","행사","행사","산타축제","전북특별자치도","임실군","5275034021","성수면 도인리","5275034000","성수면","457504631071","전북특별자치도 임실군 성수면 도인2길 50","55918","다마820374","127.3012599","35.63310329","임실치즈테마파크","2025-12-25","2025-12-28","산타 및 겨울 관련 공연 이벤트 체험행사 등","(재)임실치즈테마파크","(재)임실치즈테마파크","전북특별자치도, 전북특별자치도 임실군","063-643-2300","www.cheesepark.kr",,"2025-01-22","4761000","전북특별자치도 임실군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000362","행사","행사","임실N치즈축제","전북특별자치도","임실군","5275034021","성수면 도인리","5275034000","성수면","457504631071","전북특별자치도 임실군 성수면 도인2길 50","55918","다마820374","127.3012599","35.63310329","임실치즈테마파크","2025-10-08","2025-10-12","임실N치즈를 소재로한 다양한 볼거리, 먹거리, 체험행사","(재)임실N치즈축제 제전위원회","(재)임실N치즈축제 제전위원회","문체부, 전북특별자치도, 전북특별자치도 임실군","063-643-3900","www.imsilfestival.com",,"2025-01-22","4761000","전북특별자치도 임실군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000363","행사","행사","익산서동축제","전북특별자치도","익산시","5214040021","금마면 동고도리","5214040000","금마면","451404607046","전북특별자치도 익산시 금마면 고도9길 41-14","54572","다마602783","127.0570709","36.00153176","금마면 서동공원","2025-05-03","2025-05-06","무왕제례+유등전시+개막행사+공연+전시+체험","(재)익산문화관광재단","전북특별자치도 익산시청","전북특별자치도","063-859-5826","https://seodong.iksan.go.kr/","미륵사지 왕복 셔틀버스 운영","2025-01-20","4681000","전북특별자치도 익산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000364","행사","행사","익산천만송이국화축제","전북특별자치도","익산시","5214012300","어양동","5214065200","어양동","451403269039","전북특별자치도 익산시 하나로 322","54567","다마536727","126.9861606","35.9506088","익산중앙체육공원","2024-10-18","2024-10-27","국화조형물 및 작품 전시+로컬푸드 판매+체험+공연+이벤트","익산시농업기술센터","전북특별자치도 익산시청",,"063-859-4977","https://www.iksan.go.kr/gukhwa/",,"2025-01-20","4681000","전북특별자치도 익산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000365","행사","행사","익산문화유산야행","전북특별자치도","익산시","5214041033","왕궁면 왕궁리","5214041000","왕궁면","451403269005","전북특별자치도 익산시 왕궁면 궁성로 666","54576","다마599750","127.0558101","35.9715549","익산 왕궁리유적","2024-04-19","2024-04-21","문화유산을 활용한 다양한 체험+전시+공연","전북특별자치도 익산시청","문화재청+전북특별자치도 익산시청",,"063-859-5793","http://iksan-night.kr/",,"2025-01-20","4681000","전북특별자치도 익산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000366","행사","행사","제28회 오리문화제","경기도","광명시","4121010300","하안동","4121063200","하안2동","412103187054","경기도 광명시 철망산로 42","14245","다사445411","126.8732102","37.4674687","광명시민체육관 등","2019-05-31","2019-06-01","오리이원익 영우참배+토크콘서트+전시+체험마당+재현행사 등","광명문화원","광명시청","광명시의회","02-2618-5800","www.gmcc.or.kr/","광명문화원","2022-09-29","3900000","경기도 광명시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000367","행사","행사","제29회 오리문화제","경기도","광명시","4121010300","하안동","4121063200","하안2동","412103187054","경기도 광명시 철망산로 42","14245","다사445411","126.8732102","37.4674687","광명극장 등","2021-10-09","2021-10-10","오리이원익 영우참배+헌화식+오리이원익 청렴 토크콘서트 및 퀴즈대회+메타버스축제장에서 만남 오리 이원익 등","광명문화원","광명시청","광명시의회","02-2618-5800","www.gmcc.or.kr/","광명문화원","2022-09-29","3900000","경기도 광명시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000368","행사","행사","농악대축제","경기도","광명시","4121010300","하안동","4121063200","하안2동","412103000022","경기도 광명시 철망산로 42","14245","다사443406","126.8711626","37.46251993","광명문화원 공연장","2021-10-13","2021-10-13","전국학생농악경연대회(비대면)+개최공연 등","농악보존회","광명시청","광명시의회","02-899-1664","http://gmnongak.enterweb.co.kr/","농악대축제","2022-09-29","3900000","경기도 광명시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000369","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산시 문화광장","2015-05-01","2015-05-03","순수예술축제","경기도 안산시청","경기도 안산시청","경기도 안산시청","031-481-4030","https://www.ansanart.com/index.do","대부도","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000370","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산시 문화광장","2016-05-05","2016-05-08","순수예술축제","경기도 안산시청","경기도 안산시청","경기도 안산시청","031-481-4030","https://www.ansanart.com/index.do","대부도","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000371","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산문화광장 및 안산시 일대","2017-05-05","2017-05-07","순수예술축제","경기도 안산시청","경기도 안산시청","문화체육관광부+경기관광공사+한국문화예술위원회+한국지역진흥재단","031-481-0531","https://www.ansanart.com/index.do","대부도+원곡동 다문화거리","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000372","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산문화광장 및 안산시 일대","2018-05-05","2018-05-07","순수예술축제","경기도 안산시청","경기도 안산시청","문화체육관광부+경기관광공사+한국문화예술위원회+한국지역진흥재단","031-481-0531","https://www.ansanart.com/index.do","화랑유원지","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000373","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산문화광장 및 안산시 일대","2019-05-04","2019-05-06","순수예술축제","경기도 안산시청","경기도 안산시청","문화체육관광부+경기관광공사+한국문화예술위원회+한국지역진흥재단","031-481-0531","https://www.ansanart.com/index.do","화랑유원지","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000374","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127352500","고잔동","412732190001","경기도 안산시 단원구 화랑로 312(고잔동)","15355","다사406237","126.829822","37.310742","안산문화예술의전당","2021-10-05","2021-10-10","순수예술축제","경기도 안산시청","경기도 안산시청","경기관광공사","031-481-0531","https://www.ansanart.com/index.do","화랑유원지","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000375","행사","행사","안산국제거리극축제","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","15471","다사406237","126.829822","37.310742","안산문화광장 및 안산시 일대","2022-05-05","2022-05-08","순수예술축제","경기도 안산시청","경기도 안산시청","경기도청","031-481-0536","https://www.ansanart.com/index.do","안산문화광장","2024-07-22","3930000","경기도 안산시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
